Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,21/10/2022,215294,1078,16,12,0.0743169805010822,25.0,1.4842300556586272,29.545454545454547
ACEH BARAT DAYA,ACEH,21/10/2022,155966,2338,6,4,0.0384699229319211,16.6666666666667,0.2566295979469632,50.0
ACEH BESAR,ACEH,21/10/2022,436212,2184,83,18,0.190274453705996,15.6626506024096,3.8003663003663,23.699421965317917
ACEH JAYA,ACEH,21/10/2022,97338,490,10,15,0.102734800386283,0.0,2.0408163265306123,8.695652173913043
ACEH SELATAN,ACEH,21/10/2022,248511,1246,13,0,0.0523115676972045,15.3846153846154,1.043338683788122,22.22222222222222
ACEH SINGKIL,ACEH,21/10/2022,127289,637,11,32,0.0864175223310734,9.09090909090909,1.726844583987441,4.761904761904762
ACEH TAMIANG,ACEH,21/10/2022,304273,1519,46,33,0.151180025832065,2.17391304347826,3.0283080974325216,20.388349514563107
ACEH TENGAH,ACEH,21/10/2022,218036,1092,17,7,0.077968775798492,5.88235294117647,1.5567765567765568,9.375
ACEH TENGGARA,ACEH,21/10/2022,222284,1113,21,0,0.0944737363013082,0.0,1.8867924528301887,10.256410256410255
ACEH TIMUR,ACEH,21/10/2022,448347,4480,14,0,0.0312258139342964,0.0,0.3125,3.3333333333333335
ACEH UTARA,ACEH,21/10/2022,636641,3185,34,30,0.0534052943495628,8.82352941176471,1.0675039246467817,7.246376811594203
AGAM,SUMATERA BARAT,21/10/2022,504126,2520,62,9,0.122985126734189,6.45161290322581,2.4603174603174605,18.125
ALOR,NTT,21/10/2022,209155,1043,74,18,0.353804594678588,13.5135135135135,7.094918504314478,5.291005291005291
ASAHAN,SUMATERA UTARA,21/10/2022,747618,3738,117,150,0.156497034581832,4.27350427350427,3.1300160513643664,31.858407079646017
ASMAT,PAPUA,21/10/2022,103453,518,11,13,0.106328477666187,0.0,2.1235521235521233,0.0
BADUNG,BALI,21/10/2022,727951,728,1803,2389,2.47681506035434,3.88241819190239,247.66483516483518,2.926574340214267
BALANGAN,KALIMANTAN SELATAN,21/10/2022,134576,672,92,172,0.683628581619308,8.69565217391304,13.690476190476192,57.81990521327014
BANDUNG,JAWA BARAT,21/10/2022,3810690,19054,1772,2379,0.465007649533287,6.03837471783296,9.299884538679542,13.732208750658936
BANDUNG BARAT,JAWA BARAT,21/10/2022,1698855,8491,825,825,0.485621197806758,6.18181818181818,9.716170062419032,11.881785283474064
BANGGAI,SULAWESI TENGAH,21/10/2022,390892,1953,43,27,0.110004809512602,0.0,2.2017409114183306,5.434782608695652
BANGGAI KEPULAUAN,SULAWESI TENGAH,21/10/2022,119719,1799,8,34,0.0668231441959923,37.5,0.44469149527515284,69.23076923076923
BANGGAI LAUT,SULAWESI TENGAH,21/10/2022,78681,392,8,32,0.10167638947141,37.5,2.0408163265306123,73.17073170731707
