Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,12/01/2023,218171,1078,7,0,0.0320849242108254,0.0,0.6493506493506493,22.22222222222222
ACEH BARAT DAYA,ACEH,12/01/2023,158019,777,4,0,0.0253134116783425,25.0,0.5148005148005148,33.33333333333333
ACEH BESAR,ACEH,12/01/2023,442065,2184,79,1,0.17870675126961,1.26582278481013,3.6172161172161177,18.095238095238095
ACEH JAYA,ACEH,12/01/2023,98816,490,14,13,0.141677461139896,0.0,2.857142857142857,
ACEH SELATAN,ACEH,12/01/2023,251633,2485,16,0,0.0635846649684262,6.25,0.6438631790744467,9.090909090909092
ACEH SINGKIL,ACEH,12/01/2023,129001,637,9,0,0.0697669010317749,0.0,1.4128728414442702,
ACEH TAMIANG,ACEH,12/01/2023,307662,1519,37,20,0.12026184579181,0.0,2.4358130348913756,4.25531914893617
ACEH TENGAH,ACEH,12/01/2023,220975,1092,17,1,0.0769317796130784,0.0,1.5567765567765568,5.555555555555555
ACEH TENGGARA,ACEH,12/01/2023,225273,1113,21,1,0.0932202261256342,0.0,1.8867924528301887,7.4074074074074066
ACEH TIMUR,ACEH,12/01/2023,454438,4480,18,10,0.0396093636535677,5.55555555555556,0.40178571428571425,10.0
ACEH UTARA,ACEH,12/01/2023,643469,3185,34,13,0.0528385982852321,0.0,1.0675039246467817,2.4390243902439024
AGAM,SUMATERA BARAT,12/01/2023,507351,2520,69,3,0.136000520349817,0.0,2.738095238095238,3.571428571428571
ALOR,NTT,12/01/2023,210123,1043,38,25,0.18084645659923,2.63157894736842,3.64333652924257,10.638297872340425
ASAHAN,SUMATERA UTARA,12/01/2023,752396,7476,131,50,0.174110441841796,0.763358778625954,1.752273943285179,18.75
ASMAT,PAPUA,12/01/2023,105558,518,8,4,0.0757877186002008,0.0,1.5444015444015444,0.0
BADUNG,BALI,12/01/2023,744765,3640,2036,1175,2.73374822930723,0.589390962671906,55.934065934065934,2.581888246628131
BALANGAN,KALIMANTAN SELATAN,12/01/2023,135996,1344,52,32,0.382364187181976,0.0,3.869047619047619,8.333333333333332
BANDUNG,JAWA BARAT,12/01/2023,3847117,19054,2162,1722,0.561979269151419,2.49768732654949,11.346698855883279,6.290018832391714
BANDUNG BARAT,JAWA BARAT,12/01/2023,1706900,8491,1083,652,0.634483566699865,2.3084025854109,12.75468142739371,6.893939393939394
BANGGAI,SULAWESI TENGAH,12/01/2023,395851,1953,38,28,0.0959957155596424,0.0,1.9457245263696878,15.09433962264151
BANGGAI KEPULAUAN,SULAWESI TENGAH,12/01/2023,120257,602,3,44,0.0249465727566794,0.0,0.4983388704318937,95.65217391304348
