Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,30/11/2022,215294,3227,27,7,0.125409904595576,7.40740740740741,0.8366904245429191,19.51219512195122
ACEH BARAT DAYA,ACEH,30/11/2022,155966,777,8,2,0.0512932305758947,0.0,1.0296010296010296,26.666666666666668
ACEH BESAR,ACEH,30/11/2022,436212,2184,96,10,0.22007647657561,14.5833333333333,4.395604395604396,28.49462365591398
ACEH JAYA,ACEH,30/11/2022,97338,490,21,16,0.215743080811194,0.0,4.285714285714286,3.125
ACEH SELATAN,ACEH,30/11/2022,248511,2485,16,0,0.064383467935021,12.5,0.6438631790744467,23.333333333333332
ACEH SINGKIL,ACEH,30/11/2022,127289,1274,9,1,0.0707052455436055,11.1111111111111,0.7064364207221351,15.0
ACEH TAMIANG,ACEH,30/11/2022,304273,1519,36,22,0.118314802825095,11.1111111111111,2.369980250164582,46.464646464646464
ACEH TENGAH,ACEH,30/11/2022,218036,3269,24,4,0.110073565833165,20.8333333333333,0.7341694707861731,20.588235294117645
ACEH TENGGARA,ACEH,30/11/2022,222284,1113,22,0,0.0989724856489896,0.0,1.9766397124887691,5.88235294117647
ACEH TIMUR,ACEH,30/11/2022,448347,6727,11,7,0.0245345680912329,18.1818181818182,0.16352014270848816,11.11111111111111
ACEH UTARA,ACEH,30/11/2022,636641,3185,60,70,0.0942446370874637,10.0,1.8838304552590266,10.526315789473683
AGAM,SUMATERA BARAT,30/11/2022,504126,2520,78,26,0.154723223955916,17.9487179487179,3.0952380952380953,19.101123595505616
ALOR,NTT,30/11/2022,209155,1043,34,15,0.162558867825297,8.82352941176471,3.2598274209012463,7.352941176470589
ASAHAN,SUMATERA UTARA,30/11/2022,747618,3738,122,213,0.163184942042594,16.3934426229508,3.263777421080792,49.863760217983646
ASMAT,PAPUA,30/11/2022,103453,518,16,20,0.15465960387809,0.0,3.088803088803089,0.0
BADUNG,BALI,30/11/2022,727951,3640,2168,1628,2.97822243530128,7.93357933579336,59.56043956043956,3.390607101947308
BALANGAN,KALIMANTAN SELATAN,30/11/2022,134576,2016,109,200,0.809951254309832,33.0275229357798,5.406746031746032,68.77828054298642
BANDUNG,JAWA BARAT,30/11/2022,3810690,38108,2498,2785,0.655524327615209,15.6925540432346,6.555054056890941,14.156431803490626
BANDUNG BARAT,JAWA BARAT,30/11/2022,1698855,8491,1292,791,0.760512227353129,15.0928792569659,15.216111176539865,9.082526509912402
BANGGAI,SULAWESI TENGAH,30/11/2022,390892,1953,38,33,0.0972135525925319,0.0,1.9457245263696878,14.117647058823529
BANGGAI KEPULAUAN,SULAWESI TENGAH,30/11/2022,119719,1799,9,32,0.0751760372204913,11.1111111111111,0.500277932184547,75.0
BANGGAI LAUT,SULAWESI TENGAH,30/11/2022,78681,392,6,19,0.0762572921035574,16.6666666666667,1.530612244897959,68.0
BANGKA,KEP. BANGKA BELITUNG,30/11/2022,341430,1708,383,622,1.12175262865009,5.22193211488251,22.423887587822016,2.0249221183800623
BANGKA BARAT,KEP. BANGKA BELITUNG,30/11/2022,215918,1078,68,19,0.314934373234283,4.41176470588235,6.307977736549166,6.61764705882353
BANGKA SELATAN,KEP. BANGKA BELITUNG,30/11/2022,212382,1064,48,19,0.226007853772919,10.4166666666667,4.511278195488721,30.303030303030305
BANGKA TENGAH,KEP. BANGKA BELITUNG,30/11/2022,198458,994,83,154,0.418224510979653,9.63855421686747,8.350100603621732,23.474178403755868
BANGKALAN,JAWA TIMUR,30/11/2022,1010737,5054,351,123,0.347271347541447,10.2564102564103,6.944994064107638,3.6850921273031827
BANGLI,BALI,30/11/2022,231050,2310,224,270,0.969487123999134,8.48214285714286,9.696969696969697,8.71934604904632
BANJAR,KALIMANTAN SELATAN,30/11/2022,601268,9016,126,246,0.209557135919424,18.2539682539683,1.3975155279503106,13.88888888888889
BANJARNEGARA,JAWA TENGAH,30/11/2022,929976,9303,103,55,0.110755546379692,30.0970873786408,1.1071697301945609,8.84450784593438
BANTAENG,SULAWESI SELATAN,30/11/2022,190006,952,29,12,0.152626759154974,0.0,3.046218487394958,4.545454545454546
BANTUL,DI YOGYAKARTA,30/11/2022,1064286,10640,719,652,0.675570288437506,12.1001390820584,6.757518796992482,7.55813953488372
BANYUASIN,SUMATERA SELATAN,30/11/2022,888470,4445,273,61,0.307269800893671,3.2967032967033,6.141732283464567,5.591397849462366
BANYUMAS,JAWA TENGAH,30/11/2022,1719757,8596,1143,751,0.664628781856972,8.83639545056868,13.296882270823641,5.455102666258044
BANYUWANGI,JAWA TIMUR,30/11/2022,1626064,8127,505,547,0.310565881785711,13.4653465346535,6.213855051064353,9.342560553633218
BARITO KUALA,KALIMANTAN SELATAN,30/11/2022,317818,1589,101,79,0.317791943816901,0.99009900990099,6.3561988672120835,3.8461538461538463
BARITO SELATAN,KALIMANTAN TENGAH,30/11/2022,140360,1407,54,31,0.384724992875463,24.0740740740741,3.8379530916844353,25.274725274725274
BARITO TIMUR,KALIMANTAN TENGAH,30/11/2022,128131,1925,32,23,0.24974440221336,18.75,1.6623376623376624,24.615384615384617
BARITO UTARA,KALIMANTAN TENGAH,30/11/2022,132857,665,104,257,0.782796540641442,14.4230769230769,15.639097744360903,17.02127659574468
BARRU,SULAWESI SELATAN,30/11/2022,175492,875,35,9,0.199439290679917,5.71428571428571,4.0,2.7027027027027026
BATANG,JAWA TENGAH,30/11/2022,780328,11704,90,16,0.11533611506956,28.8888888888889,0.7689678742310321,7.672634271099745
BATANGHARI,JAMBI,30/11/2022,272878,1365,93,84,0.340811644764327,4.3010752688172,6.813186813186813,6.875000000000001
BATU BARA,SUMATERA UTARA,30/11/2022,429432,2149,359,611,0.83598800275713,2.22841225626741,16.70544439274081,12.330827067669173
BEKASI,JAWA BARAT,30/11/2022,4043491,40432,3842,6363,0.950169049467403,15.2785007808433,9.502374356944994,8.35183129855716
BELITUNG,KEP. BANGKA BELITUNG,30/11/2022,192079,959,178,174,0.926702034058903,16.2921348314607,18.561001042752867,18.207282913165265
BELITUNG TIMUR,KEP. BANGKA BELITUNG,30/11/2022,130987,658,36,11,0.274836434149954,11.1111111111111,5.47112462006079,1.25
BELU,NTT,30/11/2022,229747,1148,163,248,0.709476075857356,11.0429447852761,14.198606271777003,19.565217391304348
BENER MERIAH,ACEH,30/11/2022,152369,763,12,1,0.0787561774376678,25.0,1.5727391874180863,17.647058823529413
