Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,06/10/2022,215294,1078,11,7,0.051092924094494,27.2727272727273,1.0204081632653061,17.857142857142858
ACEH BARAT DAYA,ACEH,06/10/2022,155966,2338,6,0,0.0384699229319211,0.0,0.2566295979469632,10.0
ACEH BESAR,ACEH,06/10/2022,436212,2184,79,12,0.181104600515346,17.7215189873418,3.6172161172161177,28.999999999999996
ACEH JAYA,ACEH,06/10/2022,97338,490,14,19,0.143828720540796,7.14285714285714,2.857142857142857,10.344827586206897
ACEH SELATAN,ACEH,06/10/2022,248511,1246,16,0,0.064383467935021,6.25,1.2841091492776886,15.384615384615385
ACEH SINGKIL,ACEH,06/10/2022,127289,637,6,32,0.0471368303624037,0.0,0.9419152276295133,8.333333333333332
ACEH TAMIANG,ACEH,06/10/2022,304273,1519,38,33,0.124887847426489,5.26315789473684,2.5016458196181697,24.0
ACEH TENGAH,ACEH,06/10/2022,218036,1092,24,6,0.110073565833165,8.33333333333333,2.197802197802198,18.181818181818183
ACEH TENGGARA,ACEH,06/10/2022,222284,1113,14,5,0.0629824908675388,0.0,1.257861635220126,6.0606060606060606
ACEH TIMUR,ACEH,06/10/2022,448347,4480,14,4,0.0312258139342964,7.14285714285714,0.3125,10.714285714285714
ACEH UTARA,ACEH,06/10/2022,636641,3185,52,27,0.0816786854758019,5.76923076923077,1.6326530612244898,7.954545454545454
AGAM,SUMATERA BARAT,06/10/2022,504126,2520,87,12,0.172575903643137,4.59770114942529,3.4523809523809526,18.88888888888889
ALOR,NTT,06/10/2022,209155,1043,31,16,0.1482154383113,0.0,2.972195589645254,4.6875
ASAHAN,SUMATERA UTARA,06/10/2022,747618,3738,112,49,0.14980912712107,1.78571428571429,2.9962546816479403,10.0
ASMAT,PAPUA,06/10/2022,103453,518,12,20,0.115994702908567,0.0,2.3166023166023164,0.0
BADUNG,BALI,06/10/2022,727951,728,2427,2292,3.33401561368828,3.25504738360115,333.3791208791209,2.4591996422982336
BALANGAN,KALIMANTAN SELATAN,06/10/2022,134576,672,95,185,0.705920817976459,1.05263157894737,14.136904761904761,62.96296296296296
BANDUNG,JAWA BARAT,06/10/2022,3810690,19054,1716,2403,0.450312148193634,6.58508158508159,9.005982995696442,14.867724867724869
BANDUNG BARAT,JAWA BARAT,06/10/2022,1698855,8491,908,753,0.534477633464893,5.06607929515418,10.693675656577554,10.642895732036736
BANGGAI,SULAWESI TENGAH,06/10/2022,390892,1953,59,99,0.150936831656826,5.08474576271187,3.0209933435739886,14.965986394557824
BANGGAI KEPULAUAN,SULAWESI TENGAH,06/10/2022,119719,1799,20,28,0.167057860489981,65.0,1.1117287381878822,60.46511627906976
BANGGAI LAUT,SULAWESI TENGAH,06/10/2022,78681,392,14,43,0.177933681574967,42.8571428571429,3.571428571428571,74.07407407407408
BANGKA,KEP. BANGKA BELITUNG,06/10/2022,341430,1708,170,357,0.497905866502651,7.64705882352941,9.953161592505854,5.2924791086350975
BANGKA BARAT,KEP. BANGKA BELITUNG,06/10/2022,215918,2156,57,56,0.263989106975796,7.01754385964912,2.6437847866419295,7.4074074074074066
BANGKA SELATAN,KEP. BANGKA BELITUNG,06/10/2022,212382,2121,30,10,0.141254908608074,13.3333333333333,1.4144271570014144,37.634408602150536
BANGKA TENGAH,KEP. BANGKA BELITUNG,06/10/2022,198458,994,76,192,0.382952564270526,6.57894736842105,7.645875251509055,27.368421052631582
BANGKALAN,JAWA TIMUR,06/10/2022,1010737,5054,295,94,0.29186623226418,2.03389830508475,5.836960823110408,1.893939393939394
BANGLI,BALI,06/10/2022,231050,231,240,257,1.03873620428479,0.416666666666667,103.89610389610388,4.13625304136253
BANJAR,KALIMANTAN SELATAN,06/10/2022,601268,3003,82,138,0.136378453534863,2.4390243902439,2.730602730602731,5.084745762711865
BANJARNEGARA,JAWA TENGAH,06/10/2022,929976,4648,97,2469,0.104303766978933,13.4020618556701,2.0869191049913938,9.450784593437946
BANTAENG,SULAWESI SELATAN,06/10/2022,190006,952,15,8,0.0789448754249866,0.0,1.5756302521008403,13.793103448275861
BANTUL,DI YOGYAKARTA,06/10/2022,1064286,5320,657,717,0.61731527051939,4.26179604261796,12.349624060150376,8.129496402877697
BANYUASIN,SUMATERA SELATAN,06/10/2022,888470,4445,256,83,0.288135783988204,2.34375,5.759280089988751,3.932584269662921
BANYUMAS,JAWA TENGAH,06/10/2022,1719757,1722,1558,2759,0.905941944123501,2.7599486521181,90.47619047619048,4.836287173325323
BANYUWANGI,JAWA TIMUR,06/10/2022,1626064,8127,484,594,0.297651260958978,4.33884297520661,5.955457118247816,4.051172707889126
BARITO KUALA,KALIMANTAN SELATAN,06/10/2022,317818,1589,110,89,0.346110037820388,0.0,6.922592825676527,1.7777777777777777
BARITO SELATAN,KALIMANTAN TENGAH,06/10/2022,140360,700,27,11,0.192362496437732,3.7037037037037,3.8571428571428568,16.666666666666664
BARITO TIMUR,KALIMANTAN TENGAH,06/10/2022,128131,644,23,17,0.179503789090852,0.0,3.571428571428571,17.647058823529413
BARITO UTARA,KALIMANTAN TENGAH,06/10/2022,132857,665,96,261,0.722581422130561,4.16666666666667,14.43609022556391,15.048543689320388
BARRU,SULAWESI SELATAN,06/10/2022,175492,875,34,4,0.193741025231919,0.0,3.8857142857142852,6.666666666666667
BATANG,JAWA TENGAH,06/10/2022,780328,3899,127,470,0.162752073487046,2.36220472440945,3.2572454475506536,4.858934169278997
BATANGHARI,JAMBI,06/10/2022,272878,1365,71,58,0.260189535250185,1.40845070422535,5.201465201465202,4.225352112676056
BATU BARA,SUMATERA UTARA,06/10/2022,429432,2149,233,447,0.542577171705881,0.858369098712446,10.842252210330386,9.943714821763603
BEKASI,JAWA BARAT,06/10/2022,4043491,20216,2726,5195,0.674169919013051,5.02567865003668,13.484368816778789,4.7497259773474605
BELITUNG,KEP. BANGKA BELITUNG,06/10/2022,192079,959,182,236,0.947526798869215,3.84615384615385,18.97810218978102,6.7164179104477615
BELITUNG TIMUR,KEP. BANGKA BELITUNG,06/10/2022,130987,658,28,22,0.21376167100552,0.0,4.25531914893617,7.246376811594203
BELU,NTT,06/10/2022,229747,1148,117,239,0.509255833590863,6.83760683760684,10.19163763066202,19.78021978021978
BENER MERIAH,ACEH,06/10/2022,152369,763,10,1,0.0656301478647231,20.0,1.310615989515072,21.052631578947366
BENGKALIS,RIAU,06/10/2022,570566,2856,214,221,0.375066162372101,0.934579439252336,7.492997198879552,5.6722689075630255
BENGKAYANG,KALIMANTAN BARAT,06/10/2022,265967,1330,62,30,0.233111626630371,8.06451612903226,4.661654135338346,12.5
BENGKULU SELATAN,BENGKULU,06/10/2022,179186,896,76,149,0.424140278816425,1.31578947368421,8.482142857142858,3.932584269662921
BENGKULU TENGAH,BENGKULU,06/10/2022,116293,581,16,4,0.137583517494604,0.0,2.753872633390706,10.0
BENGKULU UTARA,BENGKULU,06/10/2022,310069,308,192,416,0.619217012987432,2.08333333333333,62.33766233766234,12.761506276150628
BERAU,KALIMANTAN TIMUR,06/10/2022,236589,1183,193,344,0.81576066511968,3.62694300518135,16.314454775993237,5.405405405405405
BIAK NUMFOR,PAPUA,06/10/2022,150676,756,53,17,0.351748121797765,0.0,7.01058201058201,0.9259259259259258
BIMA,NTB,06/10/2022,515007,2576,107,85,0.207764166312303,0.0,4.153726708074535,14.814814814814813
BINTAN,KEP. RIAU,06/10/2022,166137,833,128,124,0.77044848528624,4.6875,15.366146458583433,4.761904761904762
BIREUEN,ACEH,06/10/2022,483716,4837,22,20,0.045481232789488,4.54545454545455,0.4548273723382261,0.0
BLITAR,JAWA TIMUR,06/10/2022,1170647,5852,477,480,0.407466981933922,3.9832285115304,8.15105946684894,3.3653846153846154
BLORA,JAWA TENGAH,06/10/2022,866144,4333,527,1441,0.608443861528799,1.32827324478178,12.162474036464344,11.10372340425532
BOALEMO,GORONTALO,06/10/2022,171405,854,20,16,0.116682710539366,5.0,2.3419203747072603,6.0606060606060606
BOGOR,JAWA BARAT,06/10/2022,6165345,30828,3732,3400,0.605318923758524,4.58199356913183,12.105877773452706,10.495664552866572
BOJONEGORO,JAWA TIMUR,06/10/2022,1257262,6286,383,462,0.304630220272306,5.74412532637076,6.092904867960548,3.9568345323741005
BOLAANG MONGONDOW,SULAWESI UTARA,06/10/2022,255722,1281,38,51,0.148598869084396,5.26315789473684,2.966432474629196,4.0
BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,06/10/2022,68167,343,8,2,0.117358839321079,0.0,2.3323615160349855,0.0
BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,06/10/2022,74026,371,28,68,0.378245481317375,0.0,7.547169811320755,30.666666666666664
BOLAANG MONGONDOW UTARA,SULAWESI UTARA,06/10/2022,82353,1232,15,17,0.182142727040909,13.3333333333333,1.2175324675324677,7.4074074074074066
BOMBANA,SULAWESI TENGGARA,06/10/2022,188226,938,44,1,0.233761541976135,0.0,4.690831556503198,0.0
BONDOWOSO,JAWA TIMUR,06/10/2022,785692,3927,102,103,0.129821864038325,3.92156862745098,2.5974025974025974,6.091370558375635
BONE,SULAWESI SELATAN,06/10/2022,759504,3801,114,53,0.150097958667762,11.4035087719298,2.999210734017364,5.714285714285714
BONE BOLANGO,GORONTALO,06/10/2022,158877,791,18,6,0.113295190619158,5.55555555555556,2.275600505689001,8.16326530612245
BOVEN DIGOEL,PAPUA,06/10/2022,71134,357,33,108,0.463913177945849,6.06060606060606,9.243697478991598,67.47967479674797
BOYOLALI,JAWA TENGAH,06/10/2022,990845,4956,440,1304,0.444065418910122,4.31818181818182,8.878127522195319,12.718505123568416
BREBES,JAWA TENGAH,06/10/2022,1811321,9058,162,2156,0.0894374878886735,8.64197530864197,1.7884742768823139,39.08931698774081
BULELENG,BALI,06/10/2022,672468,3360,491,402,0.730146267182974,1.42566191446029,14.613095238095239,10.167464114832537
BULUKUMBA,SULAWESI SELATAN,06/10/2022,423485,2114,62,20,0.146404241000272,6.45161290322581,2.9328287606433303,7.964601769911504
BULUNGAN,KALIMANTAN UTARA,06/10/2022,135158,679,49,30,0.362538658458989,2.04081632653061,7.216494845360824,17.117117117117118
BUNGO,JAMBI,06/10/2022,386343,1932,58,57,0.150125665535547,6.89655172413793,3.002070393374741,13.492063492063492
BUOL,SULAWESI TENGAH,06/10/2022,170761,854,17,19,0.0995543478897406,11.7647058823529,1.9906323185011712,5.405405405405405
BURU,MALUKU,06/10/2022,149974,749,14,3,0.0933495139157454,7.14285714285714,1.8691588785046727,11.76470588235294
BURU SELATAN,MALUKU,06/10/2022,63531,315,7,0,0.11018243062442,0.0,2.2222222222222223,0.0
BUTON,SULAWESI TENGGARA,06/10/2022,102629,511,6,3,0.0584630075319841,0.0,1.1741682974559686,
BUTON SELATAN,SULAWESI TENGGARA,06/10/2022,80329,77,14,2,0.174283260092868,7.14285714285714,18.181818181818183,0.0
BUTON TENGAH,SULAWESI TENGGARA,06/10/2022,93510,469,10,3,0.106940434178163,0.0,2.1321961620469083,5.263157894736842
BUTON UTARA,SULAWESI TENGGARA,06/10/2022,64203,322,9,1,0.140180365403486,0.0,2.7950310559006213,0.0
CIAMIS,JAWA BARAT,06/10/2022,1219236,1218,805,798,0.660249533314305,0.869565217391304,66.0919540229885,17.641418983700863
CIANJUR,JAWA BARAT,06/10/2022,2341228,11704,1033,1433,0.44122144447273,1.74249757986447,8.826042378673957,5.421686746987952
CILACAP,JAWA TENGAH,06/10/2022,1734138,8673,637,2473,0.367329474355559,7.53532182103611,7.344632768361582,19.946729801716483
CIREBON,JAWA BARAT,06/10/2022,2217596,2219,2287,2488,1.03129695399883,0.830782684739834,103.06444344299234,2.785923753665689
DAIRI,SUMATERA UTARA,06/10/2022,286237,1428,71,5,0.248046199478055,0.0,4.971988795518207,2.9850746268656714
DEIYAI,PAPUA,06/10/2022,77276,385,6,0,0.0776437703814897,0.0,1.5584415584415585,
DELI SERDANG,SUMATERA UTARA,06/10/2022,2366885,11837,1007,1146,0.425453708143826,3.37636544190665,8.507223113964688,9.712230215827338
DEMAK,JAWA TENGAH,06/10/2022,1185701,1183,1167,3693,0.984227895565577,1.62810625535561,98.64750633981403,19.195128408790044
DHARMASRAYA,SUMATERA BARAT,06/10/2022,273265,2730,21,34,0.0768484804127861,14.2857142857143,0.7692307692307693,50.0
DOGIYAI,PAPUA,06/10/2022,99702,497,5,0,0.0501494453471345,0.0,1.0060362173038229,0.0
DOMPU,NTB,06/10/2022,269315,1344,55,31,0.204221822029965,0.0,4.092261904761905,3.8461538461538463
DONGGALA,SULAWESI TENGAH,06/10/2022,308606,1540,68,112,0.220345683492868,10.2941176470588,4.415584415584416,21.29032258064516
EMPAT LAWANG,SUMATERA SELATAN,06/10/2022,258868,1295,33,0,0.127478096945161,3.03030303030303,2.5482625482625485,7.352941176470589
ENDE,NTT,06/10/2022,275722,1379,136,171,0.493250447914929,2.20588235294118,9.862218999274837,4.88599348534202
ENREKANG,SULAWESI SELATAN,06/10/2022,211464,1057,67,58,0.316838799984867,2.98507462686567,6.338694418164617,0.819672131147541
FAK FAK,PAPUA BARAT,06/10/2022,82512,413,47,153,0.569614116734536,6.38297872340426,11.380145278450362,61.37566137566137
FLORES TIMUR,NTT,06/10/2022,261613,1309,86,159,0.328729841406964,1.16279069767442,6.5699006875477455,13.043478260869565
GARUT,JAWA BARAT,06/10/2022,2658006,13293,1666,2720,0.626785643072288,1.68067226890756,12.53291205897841,8.532934131736528
GAYO LUES,ACEH,06/10/2022,96126,1442,6,0,0.0624180762748892,16.6666666666667,0.4160887656033287,27.27272727272727
GIANYAR,BALI,06/10/2022,528067,2639,586,850,1.1097076696707,1.87713310580205,22.20538082607048,3.2448377581120944
GORONTALO,GORONTALO,06/10/2022,376359,1883,56,71,0.148794103502241,10.7142857142857,2.973977695167286,8.695652173913043
GORONTALO UTARA,GORONTALO,06/10/2022,112439,560,19,23,0.168980513878636,0.0,3.392857142857143,0.0
GOWA,SULAWESI SELATAN,06/10/2022,789352,3948,214,85,0.271108453516302,3.27102803738318,5.420466058763932,11.59090909090909
GRESIK,JAWA TIMUR,06/10/2022,1356453,6783,917,1537,0.67602784615464,3.92584514721919,13.519091847265221,4.493087557603687
